68164094	149501	20201027
68164094	149746	20200817
68164094	151458	20200721
68164094	151769	20201204
68164094	151556	20200811
68164094	151223	20200502
68164094	151655	20201211
68164094	151758	20200624
68164094	152182	20200306
68164094	150363	20201015
68164094	151689	20201102
68164094	150569	20201203
68164094	151040	20200508
90285228	148192	20200317
90285228	149723	20200724
90285228	151344	20200411
90285228	149680	20201122
90285228	150765	20200211
90285228	152267	20200111
90285228	126399	20201109
18097676	152116	20200516
18097676	148097	20200713
18097676	151065	20200604
18097676	135879	20200819
18097676	150965	20200310
18097676	151869	20200625
18097676	148192	20200317
88372908	152242	20201223
88372908	149155	20201116
88372908	149169	20200107
88372908	150941	20201010
88372908	151481	20200205
88372908	143766	20200910
88372908	132816	20200809
88372908	151417	20200824
88372908	151504	20200807
88372908	149196	20201024
88372908	151344	20200411
75570994	151478	20200126
75570994	149774	20200719
75570994	145023	20200321
75570994	150095	20201210
75570994	151974	20200614
75570994	143344	20200125
75570994	152248	20200226
75570994	151691	20201008
75570994	150107	20200309
75570994	151655	20201211
75570994	151715	20200301
75570994	132814	20200607
75570994	151999	20200703
75570994	143352	20201010
59965271	145659	20200107
59965271	151058	20201003
59965271	151261	20200918
59965271	151901	20200216
59965271	143842	20200713
59965271	151715	20200301
59965271	151967	20201203
59965271	152106	20200924
59965271	140823	20200715
59965271	151597	20200109
59965271	147534	20200621
59965271	151344	20200411
59965271	149169	20200107
59965271	126399	20201109
59965271	148732	20201201
59965271	151259	20200312
59965271	150534	20200811
59965271	151952	20200607
59965271	145023	20200321
59965271	143352	20201010
59965271	147491	20200617
59965271	151322	20200924
59965271	133886	20200305
59965271	151508	20201115
59965271	149016	20200204
59965271	151976	20200115
59965271	151885	20200217
86976237	150350	20200616
86976237	151327	20200315
86976237	149152	20200626
86976237	151875	20200713
86976237	151456	20200419
86976237	152182	20200306
86976237	150294	20200521
86976237	150628	20200313
86976237	143344	20200125
86976237	152267	20200111
86976237	151269	20200909
86976237	150097	20201124
86976237	151750	20201105
86976237	151885	20200217
86976237	151226	20200621
86976237	149843	20201011
86976237	148703	20200709
86976237	152307	20200918
86976237	152146	20201108
86976237	149795	20200905
86976237	152061	20200226
86976237	151815	20200402
86976237	152243	20200614
86976237	149290	20201220
86976237	149950	20200520
86976237	151967	20201203
